,linear_compensation,sampling,tap,max_tap,batch_size,neuron,epochs,learning_rate,activation,N,itr,seed,bit_num,target_dir,step,image_number,ebtb,form,n,equalize,baudrate,PdBm,Ledfa,stepedfa,gamma,D,Alpha,NF,Lmax,ase,params_path,train_samples
1177,TRUE,1,201,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001177.pth,2000
1178,TRUE,1,201,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001178.pth,2000
1179,TRUE,1,201,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001179.pth,2000
1180,TRUE,1,201,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001180.pth,2000
1181,TRUE,1,251,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001181.pth,2000
1182,TRUE,1,251,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001182.pth,2000
1183,TRUE,1,251,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001183.pth,2000
1184,TRUE,1,251,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001184.pth,2000
1185,TRUE,1,251,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001185.pth,2000
1186,TRUE,1,251,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001186.pth,2000
1187,TRUE,1,251,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001187.pth,2000
1188,TRUE,1,251,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001188.pth,2000
1189,TRUE,1,251,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001189.pth,2000
1190,TRUE,1,251,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001190.pth,2000
1191,TRUE,1,301,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001191.pth,2000
1192,TRUE,1,301,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001192.pth,2000
1193,TRUE,1,301,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001193.pth,2000
1194,TRUE,1,301,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001194.pth,2000
1195,TRUE,1,301,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001195.pth,2000
1196,TRUE,1,301,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001196.pth,2000
1197,TRUE,1,301,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001197.pth,2000
1198,TRUE,1,301,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001198.pth,2000
1199,TRUE,1,301,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001199.pth,2000
1200,TRUE,1,301,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001200.pth,2000
1201,TRUE,1,351,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001201.pth,2000
1202,TRUE,1,351,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001202.pth,2000
1203,TRUE,1,351,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001203.pth,2000
1204,TRUE,1,351,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001204.pth,2000
1205,TRUE,1,351,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001205.pth,2000
1206,TRUE,1,351,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001206.pth,2000
1207,TRUE,1,351,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001207.pth,2000
1208,TRUE,1,351,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001208.pth,2000
1209,TRUE,1,351,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001209.pth,2000
1210,TRUE,1,351,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001210.pth,2000
1211,TRUE,1,401,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001211.pth,2000
1212,TRUE,1,401,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001212.pth,2000
1213,TRUE,1,401,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001213.pth,2000
1214,TRUE,1,401,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001214.pth,2000
1215,TRUE,1,401,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001215.pth,2000
1216,TRUE,1,401,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001216.pth,2000
1217,TRUE,1,401,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001217.pth,2000
1218,TRUE,1,401,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001218.pth,2000
1219,TRUE,1,401,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001219.pth,2000
1220,TRUE,1,401,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001220.pth,2000
1221,TRUE,1,451,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001221.pth,2000
1222,TRUE,1,451,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001222.pth,2000
1223,TRUE,1,451,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001223.pth,2000
1224,TRUE,1,451,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001224.pth,2000
1225,TRUE,1,451,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001225.pth,2000
1226,TRUE,1,451,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001226.pth,2000
1227,TRUE,1,451,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001227.pth,2000
1228,TRUE,1,451,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001228.pth,2000
1229,TRUE,1,451,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001229.pth,2000
1230,TRUE,1,451,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001230.pth,2000
1231,TRUE,1,501,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001231.pth,2000
1232,TRUE,1,501,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001232.pth,2000
1233,TRUE,1,501,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001233.pth,2000
1234,TRUE,1,501,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001234.pth,2000
1235,TRUE,1,501,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001235.pth,2000
1236,TRUE,1,501,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001236.pth,2000
1237,TRUE,1,501,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001237.pth,2000
1238,TRUE,1,501,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001238.pth,2000
1239,TRUE,1,501,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001239.pth,2000
1240,TRUE,1,501,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001240.pth,2000
1241,FALSE,1,1,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001241.pth,2000
1242,FALSE,1,1,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001242.pth,2000
1243,FALSE,1,1,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001243.pth,2000
1244,FALSE,1,1,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001244.pth,2000
1245,FALSE,1,1,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001245.pth,2000
1246,FALSE,1,1,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001246.pth,2000
1247,FALSE,1,1,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001247.pth,2000
1248,FALSE,1,1,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001248.pth,2000
1249,FALSE,1,1,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001249.pth,2000
1250,FALSE,1,1,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001250.pth,2000
1251,FALSE,1,51,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001251.pth,2000
1252,FALSE,1,51,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001252.pth,2000
1253,FALSE,1,51,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001253.pth,2000
1254,FALSE,1,51,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001254.pth,2000
1255,FALSE,1,51,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001255.pth,2000
1256,FALSE,1,51,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001256.pth,2000
1257,FALSE,1,51,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001257.pth,2000
1258,FALSE,1,51,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001258.pth,2000
1259,FALSE,1,51,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001259.pth,2000
1260,FALSE,1,51,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001260.pth,2000
1261,FALSE,1,101,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001261.pth,2000
1262,FALSE,1,101,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001262.pth,2000
1263,FALSE,1,101,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001263.pth,2000
1264,FALSE,1,101,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001264.pth,2000
1265,FALSE,1,101,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001265.pth,2000
1266,FALSE,1,101,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001266.pth,2000
1267,FALSE,1,101,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001267.pth,2000
1268,FALSE,1,101,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001268.pth,2000
1269,FALSE,1,101,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001269.pth,2000
1270,FALSE,1,101,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001270.pth,2000
1271,FALSE,1,151,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001271.pth,2000
1272,FALSE,1,151,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001272.pth,2000
1273,FALSE,1,151,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001273.pth,2000
1274,FALSE,1,151,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001274.pth,2000
1275,FALSE,1,151,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001275.pth,2000
1276,FALSE,1,151,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001276.pth,2000
1277,FALSE,1,151,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001277.pth,2000
1278,FALSE,1,151,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001278.pth,2000
1279,FALSE,1,151,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001279.pth,2000
1280,FALSE,1,151,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001280.pth,2000
1281,FALSE,1,201,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001281.pth,2000
1282,FALSE,1,201,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001282.pth,2000
1283,FALSE,1,201,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001283.pth,2000
1284,FALSE,1,201,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001284.pth,2000
1285,FALSE,1,201,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001285.pth,2000
1286,FALSE,1,201,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001286.pth,2000
1287,FALSE,1,201,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001287.pth,2000
1288,FALSE,1,201,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001288.pth,2000
1289,FALSE,1,201,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001289.pth,2000
1290,FALSE,1,201,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001290.pth,2000
1291,FALSE,1,251,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001291.pth,2000
1292,FALSE,1,251,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001292.pth,2000
1293,FALSE,1,251,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001293.pth,2000
1294,FALSE,1,251,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001294.pth,2000
1295,FALSE,1,251,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001295.pth,2000
1296,FALSE,1,251,501,100,640,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001296.pth,2000
1297,FALSE,1,251,501,100,640,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001297.pth,2000
1298,FALSE,1,251,501,100,640,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001298.pth,2000
1299,FALSE,1,251,501,100,640,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001299.pth,2000
1300,FALSE,1,251,501,100,640,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001300.pth,2000
1301,FALSE,1,301,501,100,640,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001301.pth,2000
1302,FALSE,1,301,501,100,640,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001302.pth,2000
1303,FALSE,1,301,501,100,640,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001303.pth,2000
1304,FALSE,1,301,501,100,640,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001304.pth,2000
1305,FALSE,1,301,501,100,640,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001305.pth,2000
